family,regime,method,seeds,steps_per_seed,step_decisions,success_rate,damage_rate,wrong_release_rate,abstention_rate,mean_probes_used,mean_release_attempts,mean_diagnostic_steps,mean_belief_confidence,mean_unknown_score,mean_return,mean_utility_cost,utility_winner,success_gap_to_best,utility_gap_to_best
adhesive_patch,ambiguous_residuals,active_probe_selection,80,160,12800,0.6549711524352909,0.1609529199012431,0.1875906944111468,0.1155734985746566,4.5179,0.8990195386988615,6.216919538698861,0.9352452777084964,0.17867024011629787,1.1849611569922098,1.968836345296333,False,0.3397131212456094,1.7818520489889604
adhesive_patch,ambiguous_residuals,generic_latent_classifier,80,160,12800,0.4642367622773312,0.3544036621912763,0.3928438958670179,0.05093350749468715,3.0,0.9647260896316505,3.9647260896316503,0.658725431961751,0.171694810044767,-0.7279067231049484,3.220462203094949,False,0.5304475114035692,3.033477906787576
adhesive_patch,ambiguous_residuals,geometry_only,80,160,12800,0.1696872967951953,0.6830692385767586,0.730967247885516,0.0,0.0,1.0165,1.0165,0.07515200030519426,0.1655501161853054,-3.84346952213073,5.2608235840281,False,0.824996976885705,5.073839287720728
adhesive_patch,ambiguous_residuals,guarded_abstention,80,160,12800,0.46115413097592706,0.24988628256136378,0.27506683973692286,0.2627089128605004,3.0,0.7494563900773012,3.7494563900773015,0.7119406869149469,0.18166532950574577,-0.12007511423880943,2.88803350214419,False,0.5335301427049732,2.701049205836817
adhesive_patch,ambiguous_residuals,latent_fixture_posterior,80,160,12800,0.49103669217326223,0.3395259714437483,0.3781398933948873,0.029645252128952308,3.0,0.98636560121092,3.98636560121092,0.6959502465576568,0.1658898359449117,-0.5080692086712432,3.0714707213811265,False,0.503647581507638,2.884486425073754
adhesive_patch,ambiguous_residuals,nearest_fixture,80,160,12800,0.31117623394308935,0.5149304339017545,0.5668923980177423,0.0,2.0,1.0165,3.0164999999999997,0.47495872192583366,0.1655501161853054,-2.3207742428743727,4.264161117109102,False,0.6835080397378109,4.077176820801729
adhesive_patch,ambiguous_residuals,oracle_fixture,80,160,12800,0.9946842736809003,0.001658473144766682,0.0042532889565195745,0.03533776141693719,2.8413232898020717,0.9805791655196833,4.621902455321755,0.97675,0.19288370770820634,3.838548066041283,0.18698429630737248,True,0.0,0.0
adhesive_patch,ambiguous_residuals,over_abstaining_guard,80,160,12800,0.13582755633371152,0.03710880309562162,0.07993550944902092,0.7906839163994555,3.0,0.21276979897995354,3.2127697989799535,0.709382548799161,0.18304663350464065,-0.3116693110893991,3.2203733581816776,False,0.8588567173471888,3.033389061874305
adhesive_patch,ambiguous_residuals,pomdp_style_belief,80,160,12800,0.6768650792873575,0.13509997891208642,0.15745906155665182,0.13220687321832073,6.2179,0.882111713373577,7.900011713373577,0.942001144913789,0.182496942929504,1.2728694020679752,1.8871091853986297,False,0.3178191943935428,1.7001248890912573
adhesive_patch,ambiguous_residuals,random_probe_policy,80,160,12800,0.22816931830322537,0.5466972727402809,0.599295873118211,0.07021329108608548,2.849955741292882,0.9451281896109941,3.795083930903876,0.40353949531230215,0.16865600533485894,-2.990006646316597,4.712007591951242,False,0.7665149553776749,4.525023295643869
adhesive_patch,ambiguous_residuals,reactive_after_failure,80,160,12800,0.3826511016248222,0.4651449506271167,0.48623229912489235,0.0006217101279292975,1.0,1.415619347603788,2.915619347603788,0.24033543748488004,0.1661718263132347,-1.5920318603828107,3.7620499365516347,False,0.6120331720560781,3.575065640244262
adhesive_patch,ambiguous_residuals,sequential_diagnosis,80,160,12800,0.6353953967988484,0.16865494401093914,0.1965674124877156,0.1283801704051146,5.5179,0.8860015567832009,7.203901556783201,0.9318673441058501,0.17867024011629787,0.9476745594274877,2.114825203399469,False,0.3592888768820519,1.9278409070920965
adhesive_patch,free_fixture_control,active_probe_selection,80,160,12800,0.8973502091843298,0.024690018074938213,0.04537793310959228,0.0475039227423601,4.2455,0.9624972860688451,6.007997286068845,1.0,0.07401663773499202,3.121613123946851,0.6584827287554307,False,0.09833296554595383,0.5228131770526998
adhesive_patch,free_fixture_control,generic_latent_classifier,80,160,12800,0.8943977877681627,0.038423513636015115,0.0691730356733518,0.01885838282080687,3.0,0.9914436041595746,3.9914436041595747,0.9829972906531484,0.07340189483284165,3.1347925084120827,0.660486392924123,False,0.10128538696212097,0.5248168412213923
adhesive_patch,free_fixture_control,geometry_only,80,160,12800,0.786289259473698,0.06536308207271035,0.23155447188702927,0.0,0.0,1.0105,1.0105,0.19152017211048383,0.07258869567822195,2.422387855773424,1.1055829639190755,False,0.20939391525658568,0.9699134122163446
adhesive_patch,free_fixture_control,guarded_abstention,80,160,12800,0.8358295212140033,0.030473328275114606,0.05597007633335857,0.09999387445633517,3.0,0.9094561898618733,3.9094561898618734,1.0,0.07467111117767831,2.92925071144593,0.8283573975887979,False,0.15985365351628034,0.692687845886067
adhesive_patch,free_fixture_control,latent_fixture_posterior,80,160,12800,0.9147478547847748,0.0318461996317781,0.05848449273750417,0.011563618360671572,3.0,0.9988149636465413,3.9988149636465415,1.0,0.07263331886749602,3.2735109070587876,0.5661136455024843,False,0.08093531994550884,0.4304440937997535
adhesive_patch,free_fixture_control,nearest_fixture,80,160,12800,0.8116464182346923,0.08698720107347443,0.14805093344525674,0.0,2.0,1.0105,3.0105,0.725580484046678,0.07258869567822195,2.4896458883460224,1.0782254987719495,False,0.18403675649559137,0.9425559470692186
adhesive_patch,free_fixture_control,oracle_fixture,80,160,12800,0.9956831747302837,0.001080688611057615,0.0008784474066958431,0.006574565275999374,2.3142135113077966,1.0038564017886025,4.118069913096399,1.0,0.0755635749631596,3.9217327998530043,0.13566955170273082,True,0.0,0.0
adhesive_patch,free_fixture_control,over_abstaining_guard,80,160,12800,0.36149131704494586,0.008466161729711609,0.03495857437844915,0.47808382617031026,3.0,0.5273962936549015,3.5273962936549013,1.0,0.07484960393477456,1.0028126698625432,2.2734176736408434,False,0.6341918576853378,2.1377481219381127
adhesive_patch,free_fixture_control,pomdp_style_belief,80,160,12800,0.9039538802494431,0.019074688252806338,0.0350934462558709,0.05367990342795013,5.9455,0.9562564575860564,7.701756457586056,1.0,0.07443312083488329,3.021086574805825,0.6982680340530086,False,0.09172929448084055,0.5625984823502779
adhesive_patch,free_fixture_control,random_probe_policy,80,160,12800,0.6488837336831901,0.10873295675282642,0.18364783679737554,0.034625804794228505,2.8704387790954473,0.975510624255432,3.8459494033508794,0.6264598197419753,0.07298506920812987,1.5490782332368984,1.7072509277029053,False,0.3467994410470936,1.5715813760001744
adhesive_patch,free_fixture_control,reactive_after_failure,80,160,12800,0.8069308363929399,0.09661093066591932,0.1482106088565551,7.363906089470583e-05,1.0,1.410396132104608,2.9103961321046077,0.3731835192207771,0.07266233473911665,2.4636928357443497,1.0686396178470114,False,0.18875233833734373,0.9329700661442806
adhesive_patch,free_fixture_control,sequential_diagnosis,80,160,12800,0.8864812878358772,0.027160477249990152,0.04990258361335041,0.05326342032805886,5.2455,0.9566773137584965,7.002177313758496,1.0,0.07401663773499202,2.955379297344226,0.7553352285986391,False,0.10920188689440646,0.6196656768959083
adhesive_patch,high_damage_cost,active_probe_selection,80,160,12800,0.7014661836021626,0.21091247929397391,0.14230710490895765,0.07518529234479329,4.329,0.9386869282700347,6.067686928270034,1.0,0.11590362793852775,1.2854109862126957,1.8834814855992486,False,0.29408986251036284,1.70832208348757
adhesive_patch,high_damage_cost,generic_latent_classifier,80,160,12800,0.5594633980762782,0.39514923061703805,0.26170848777517436,0.032562171208615646,3.0,0.981949396223255,3.981949396223255,0.879407459144875,0.11089533882831144,-0.2200945554197066,2.87422140816411,False,0.43609264803624725,2.6990620060524315
adhesive_patch,high_damage_cost,geometry_only,80,160,12800,0.1308254990715844,0.9966438975013998,0.7109299533828638,0.0,0.0,1.015,1.015,0.13226918890840136,0.10511465867993279,-5.359646995232177,6.2195934503394925,False,0.8647305470409411,6.044434048227814
adhesive_patch,high_damage_cost,guarded_abstention,80,160,12800,0.5822361789438087,0.2768075758319192,0.1848372858199532,0.15794082450316296,3.0,0.8546900631292895,3.8546900631292895,0.946747238200951,0.12034417041133208,0.5129771847414402,2.440439564911383,False,0.4133198671687167,2.2652801627997046
